,Unnamed: 0,year_ceremony,category,name,film,winner,single_award,race
1057,3909,2005 - 11th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1058,4079,2004 - 10th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1059,4274,2003 - 9th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1060,4469,2002 - 8th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1061,4854,2000 - 6th Annual,MALE COMEDY SERIES,RAY ROMANO,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1062,3914,2005 - 11th Annual,MALE DRAMA SERIES,HANK AZARIA,HUFF,FALSE,TRUE,White
1063,4875,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,HANK AZARIA,OPRAH WINFREY PRESENTS: TUESDAYS WITH MORRIE,FALSE,TRUE,White
1064,5402,1997 - 3rd Annual,MALE SUPPORTING ROLE,HANK AZARIA,THE BIRDCAGE,FALSE,TRUE,White
1065,3915,2005 - 11th Annual,MALE DRAMA SERIES,JERRY ORBACH,LAW & ORDER,TRUE,TRUE,White
1066,3917,2005 - 11th Annual,MALE DRAMA SERIES,ANTHONY LaPAGLIA,WITHOUT A TRACE,FALSE,TRUE,White
1067,4086,2004 - 10th Annual,MALE DRAMA SERIES,ANTHONY LaPAGLIA,WITHOUT A TRACE,FALSE,TRUE,White
1068,3924,2005 - 11th Annual,MALE SUPPORTING ROLE,FREDDIE HIGHMORE,FINDING NEVERLAND,FALSE,TRUE,White
1069,3928,2005 - 11th Annual,MALE TV MOVIE OR MINISERIES,BARRY PEPPER,3,FALSE,TRUE,White
1070,3929,2005 - 11th Annual,MALE TV MOVIE OR MINISERIES,JON VOIGHT,MITCH ALBOM'S THE FIVE PEOPLE YOU MEET IN HEAVEN,FALSE,TRUE,White
1071,4052,2004 - 10th Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,FALSE,TRUE,White
1072,4829,2000 - 6th Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,TRUE,TRUE,White
1073,5007,1999 - 5th Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,FALSE,TRUE,White
1074,5541,1996 - 2nd Annual,FEMALE COMEDY SERIES,LISA KUDROW,FRIENDS,FALSE,TRUE,White
1075,4056,2004 - 10th Annual,FEMALE DRAMA SERIES,TYNE DALY,JUDGING AMY,FALSE,TRUE,White
1076,4447,2002 - 8th Annual,FEMALE DRAMA SERIES,TYNE DALY,JUDGING AMY,FALSE,TRUE,White
1077,4058,2004 - 10th Annual,FEMALE DRAMA SERIES,FRANCES CONROY,SIX FEET UNDER,TRUE,TRUE,White
1078,4060,2004 - 10th Annual,FEMALE DRAMA SERIES,STOCKARD CHANNING,THE WEST WING,FALSE,TRUE,White
1079,4272,2003 - 9th Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,THE MATTHEW SHEPARD STORY,TRUE,TRUE,White
1080,4451,2002 - 8th Annual,FEMALE DRAMA SERIES,STOCKARD CHANNING,THE WEST WING,FALSE,TRUE,White
1081,4657,2001 - 7th Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,THE TRUTH ABOUT JANE,FALSE,TRUE,White
1082,5029,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,THE BABY DANCE,FALSE,TRUE,White
1083,5378,1997 - 3rd Annual,FEMALE TV MOVIE OR MINISERIES,STOCKARD CHANNING,AN UNEXPECTED FAMILY,FALSE,TRUE,White
1084,5558,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,STOCKARD CHANNING,SMOKE,FALSE,TRUE,White
1085,4063,2004 - 10th Annual,FEMALE LEAD ROLE,DIANE KEATON,SOMETHING'S GOTTA GIVE,FALSE,TRUE,White
1086,5369,1997 - 3rd Annual,FEMALE LEAD ROLE,DIANE KEATON,MARVIN'S ROOM,FALSE,TRUE,White
1087,5694,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,DIANE KEATON,AMELIA EARHART:THE FINAL FLIGHT,FALSE,TRUE,White
1088,4065,2004 - 10th Annual,FEMALE LEAD ROLE,EVAN RACHEL WOOD,THIRTEEN,FALSE,TRUE,White
1089,4068,2004 - 10th Annual,FEMALE SUPPORTING ROLE,MARIA BELLO,THE COOLER,FALSE,TRUE,White
1090,4070,2004 - 10th Annual,FEMALE SUPPORTING ROLE,KEISHA CASTLE-HUGHES,WHALE RIDER,FALSE,TRUE,Multiracial
1091,4074,2004 - 10th Annual,FEMALE TV MOVIE OR MINISERIES,ANNE BANCROFT,TENNESEE WILLIAMS' THE ROMAN SPRING OF MRS. STONE,FALSE,TRUE,White
1092,5380,1997 - 3rd Annual,FEMALE TV MOVIE OR MINISERIES,ANNE BANCROFT,THE HOMECOMING,FALSE,TRUE,White
1093,4076,2004 - 10th Annual,LIFE ACHIEVEMENT,KARL MALDEN,,TRUE,TRUE,White
1094,4077,2004 - 10th Annual,MALE COMEDY SERIES,BRAD GARRETT,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1095,4295,2003 - 9th Annual,MALE TV MOVIE OR MINISERIES,BRAD GARRETT,GLEASON,FALSE,TRUE,White
1096,4078,2004 - 10th Annual,MALE COMEDY SERIES,PETER BOYLE,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1097,4468,2002 - 8th Annual,MALE COMEDY SERIES,PETER BOYLE,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1098,4083,2004 - 10th Annual,MALE DRAMA SERIES,TREAT WILLIAMS,EVERWOOD,FALSE,TRUE,White
1099,4280,2003 - 9th Annual,MALE DRAMA SERIES,TREAT WILLIAMS,EVERWOOD,FALSE,TRUE,White
1100,4084,2004 - 10th Annual,MALE DRAMA SERIES,PETER KRAUSE,SIX FEET UNDER,FALSE,TRUE,White
1101,4474,2002 - 8th Annual,MALE DRAMA SERIES,PETER KRAUSE,SIX FEET UNDER,FALSE,TRUE,White
1102,4085,2004 - 10th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,FALSE,TRUE,White
1103,4283,2003 - 9th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,FALSE,TRUE,White
1104,4477,2002 - 8th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,TRUE,TRUE,White
1105,4668,2001 - 7th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,TRUE,TRUE,White
1106,4861,2000 - 6th Annual,MALE DRAMA SERIES,MARTIN SHEEN,THE WEST WING,FALSE,TRUE,White
1107,4092,2004 - 10th Annual,MALE SUPPORTING ROLE,BENICIO DEL TORO,21 GRAMS,FALSE,TRUE,Hispanic
1108,4673,2001 - 7th Annual,MALE LEAD ROLE,BENICIO DEL TORO,TRAFFIC,TRUE,TRUE,Hispanic
1109,4093,2004 - 10th Annual,MALE SUPPORTING ROLE,TIM ROBBINS,MYSTIC RIVER,TRUE,TRUE,White
1110,5713,1995 - 1st Annual,MALE LEAD ROLE,TIM ROBBINS,THE SHAWSHANK REDEMPTION,FALSE,TRUE,White
1111,4094,2004 - 10th Annual,MALE SUPPORTING ROLE,CHRIS COOPER,SEABISCUIT,FALSE,TRUE,White
1112,4289,2003 - 9th Annual,MALE SUPPORTING ROLE,CHRIS COOPER,ADAPTATION,FALSE,TRUE,White
1113,4868,2000 - 6th Annual,MALE SUPPORTING ROLE,CHRIS COOPER,AMERICAN BEAUTY,FALSE,TRUE,White
1114,4096,2004 - 10th Annual,MALE SUPPORTING ROLE,KEN WATANABE,THE LAST SAMURAI,FALSE,TRUE,Asian
1115,4098,2004 - 10th Annual,MALE TV MOVIE OR MINISERIES,JEFFREY WRIGHT,ANGELS IN AMERICA,FALSE,TRUE,Black
1116,4099,2004 - 10th Annual,MALE TV MOVIE OR MINISERIES,JUSTIN KIRK,ANGELS IN AMERICA,FALSE,TRUE,White
1117,4250,2003 - 9th Annual,FEMALE COMEDY SERIES,JANE KACZMAREK,MALCOLM IN THE MIDDLE,FALSE,TRUE,White
1118,4251,2003 - 9th Annual,FEMALE COMEDY SERIES,KIM CATTRALL,SEX AND THE CITY,FALSE,TRUE,White
1119,4443,2002 - 8th Annual,FEMALE COMEDY SERIES,KIM CATTRALL,SEX AND THE CITY,FALSE,TRUE,White
1120,4253,2003 - 9th Annual,FEMALE DRAMA SERIES,AMY BRENNEMAN,JUDGING AMY,FALSE,TRUE,White
1121,4255,2003 - 9th Annual,FEMALE DRAMA SERIES,LORRAINE BRACCO,THE SOPRANOS,FALSE,TRUE,White
1122,4449,2002 - 8th Annual,FEMALE DRAMA SERIES,LORRAINE BRACCO,THE SOPRANOS,FALSE,TRUE,White
1123,4834,2000 - 6th Annual,FEMALE DRAMA SERIES,LORRAINE BRACCO,THE SOPRANOS,FALSE,TRUE,White
1124,4260,2003 - 9th Annual,FEMALE LEAD ROLE,SALMA HAYEK,FRIDA,FALSE,TRUE,Hispanic
1125,4264,2003 - 9th Annual,FEMALE SUPPORTING ROLE,CATHERINE ZETA-JONES,CHICAGO,TRUE,TRUE,White
1126,4267,2003 - 9th Annual,FEMALE SUPPORTING ROLE,MICHELLE PFEIFFER,WHITE OLEANDER,FALSE,TRUE,White
1127,4269,2003 - 9th Annual,FEMALE TV MOVIE OR MINISERIES,UMA THURMAN,HYSTERICAL BLINDNESS,FALSE,TRUE,White
1128,5691,1995 - 1st Annual,FEMALE SUPPORTING ROLE,UMA THURMAN,PULP FICTION,FALSE,TRUE,White
1129,4273,2003 - 9th Annual,LIFE ACHIEVEMENT,CLINT EASTWOOD,,TRUE,TRUE,White
1130,4275,2003 - 9th Annual,MALE COMEDY SERIES,MATT LE BLANC,FRIENDS,FALSE,TRUE,White
1131,4277,2003 - 9th Annual,MALE COMEDY SERIES,BERNIE MAC,THE BERNIE MAC SHOW,FALSE,TRUE,Black
1132,4281,2003 - 9th Annual,MALE DRAMA SERIES,MICHAEL CHIKLIS,THE SHIELD,FALSE,TRUE,White
1133,4284,2003 - 9th Annual,MALE LEAD ROLE,JACK NICHOLSON,ABOUT SCHMIDT,FALSE,TRUE,White
1134,5224,1998 - 4th Annual,MALE LEAD ROLE,JACK NICHOLSON,AS GOOD AS IT GETS,TRUE,TRUE,White
1135,4285,2003 - 9th Annual,MALE LEAD ROLE,NICOLAS CAGE,ADAPTATION,FALSE,TRUE,White
1136,5578,1996 - 2nd Annual,MALE LEAD ROLE,NICOLAS CAGE,LEAVING LAS VEGAS,TRUE,TRUE,White
1137,4286,2003 - 9th Annual,MALE LEAD ROLE,RICHARD GERE,CHICAGO,FALSE,TRUE,White
1138,4290,2003 - 9th Annual,MALE SUPPORTING ROLE,CHRISTOPHER WALKEN,CATCH ME IF YOU CAN,TRUE,TRUE,White
1139,4292,2003 - 9th Annual,MALE SUPPORTING ROLE,ALFRED MOLINA,FRIDA,FALSE,TRUE,White
1140,4298,2003 - 9th Annual,MALE TV MOVIE OR MINISERIES,ALBERT FINNEY,THE GATHERING STORM,FALSE,TRUE,White
1141,4674,2001 - 7th Annual,MALE SUPPORTING ROLE,ALBERT FINNEY,ERIN BROCKOVICH,TRUE,TRUE,White
1142,4446,2002 - 8th Annual,FEMALE DRAMA SERIES,LAUREN GRAHAM,GILMORE GIRLS,FALSE,TRUE,White
1143,4638,2001 - 7th Annual,FEMALE DRAMA SERIES,LAUREN GRAHAM,GILMORE GIRLS,FALSE,TRUE,White
1144,4452,2002 - 8th Annual,FEMALE LEAD ROLE,JENNIFER CONNELLY,A BEAUTIFUL MIND,FALSE,TRUE,White
1145,4453,2002 - 8th Annual,FEMALE LEAD ROLE,RENEÉ ZELLWEGER,BRIDGET JONES'S DIARY,FALSE,TRUE,White
1146,4454,2002 - 8th Annual,FEMALE LEAD ROLE,SISSY SPACEK,IN THE BEDROOM,FALSE,TRUE,White
1147,4463,2002 - 8th Annual,FEMALE TV MOVIE OR MINISERIES,SISSY SPACEK,MIDWIVES,FALSE,TRUE,White
1148,5693,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,SISSY SPACEK,A PLACE FOR ANNIE,FALSE,TRUE,White
1149,4456,2002 - 8th Annual,FEMALE LEAD ROLE,HALLE BERRY,MONSTER'S BALL,TRUE,TRUE,Multiracial
1150,4849,2000 - 6th Annual,FEMALE TV MOVIE OR MINISERIES,HALLE BERRY,INTRODUCING DOROTHY DANDRIDGE,TRUE,TRUE,Multiracial
1151,4459,2002 - 8th Annual,FEMALE SUPPORTING ROLE,DAKOTA FANNING,I AM SAM,FALSE,TRUE,White
1152,4461,2002 - 8th Annual,FEMALE SUPPORTING ROLE,CAMERON DIAZ,VANILLA SKY,FALSE,TRUE,White
1153,4842,2000 - 6th Annual,FEMALE SUPPORTING ROLE,CAMERON DIAZ,BEING JOHN MALKOVICH,FALSE,TRUE,White
1154,4462,2002 - 8th Annual,FEMALE TV MOVIE OR MINISERIES,JUDY DAVIS,LIFE WITH JUDY GARLAND:ME AND MY SHADOWS,TRUE,TRUE,White
1155,4847,2000 - 6th Annual,FEMALE TV MOVIE OR MINISERIES,JUDY DAVIS,A COOLER CLIMATE,FALSE,TRUE,White
1156,4465,2002 - 8th Annual,FEMALE TV MOVIE OR MINISERIES,ANJELICA HUSTON,THE MISTS OF AVALON,FALSE,TRUE,White
1157,5559,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,ANJELICA HUSTON,THE CROSSING GUARD,FALSE,TRUE,White
1158,5562,1996 - 2nd Annual,FEMALE TV MOVIE OR MINISERIES,ANJELICA HUSTON,BUFFALO GIRLS,FALSE,TRUE,White
1159,4467,2002 - 8th Annual,LIFE ACHIEVEMENT,EDWARD ASNER,,TRUE,TRUE,White
1160,4470,2002 - 8th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,FALSE,TRUE,White
1161,4661,2001 - 7th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,FALSE,TRUE,White
1162,4855,2000 - 6th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,FALSE,TRUE,White
1163,5032,1999 - 5th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,FALSE,TRUE,White
1164,5215,1998 - 4th Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,FALSE,TRUE,White
1165,5385,1997 - 3rd Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,FALSE,TRUE,White
1166,5566,1996 - 2nd Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,TRUE,TRUE,White
1167,5699,1995 - 1st Annual,MALE COMEDY SERIES,DAVID HYDE PIERCE,FRASIER,FALSE,TRUE,White
1168,4471,2002 - 8th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1169,4662,2001 - 7th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1170,4856,2000 - 6th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1171,5033,1999 - 5th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1172,5216,1998 - 4th Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1173,5386,1997 - 3rd Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1174,5567,1996 - 2nd Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1175,5700,1995 - 1st Annual,MALE COMEDY SERIES,KELSEY GRAMMER,FRASIER,FALSE,TRUE,White
1176,4473,2002 - 8th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,FALSE,TRUE,White
1177,4665,2001 - 7th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,FALSE,TRUE,White
1178,4858,2000 - 6th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,FALSE,TRUE,White
1179,5038,1999 - 5th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,FALSE,TRUE,White
1180,5221,1998 - 4th Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,FALSE,TRUE,White
1181,5391,1997 - 3rd Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,TRUE,TRUE,White
1182,5573,1996 - 2nd Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,FALSE,TRUE,White
1183,5706,1995 - 1st Annual,MALE DRAMA SERIES,DENNIS FRANZ,NYPD BLUE,TRUE,TRUE,White
1184,4475,2002 - 8th Annual,MALE DRAMA SERIES,RICHARD DREYFUSS,THE EDUCATION OF MAX BICKFORD,FALSE,TRUE,White
1185,4492,2002 - 8th Annual,MALE TV MOVIE OR MINISERIES,RICHARD DREYFUSS,THE DAY REAGAN WAS SHOT,FALSE,TRUE,White
1186,4483,2002 - 8th Annual,MALE SUPPORTING ROLE,JIM BROADBENT,IRIS,FALSE,TRUE,White
1187,4484,2002 - 8th Annual,MALE SUPPORTING ROLE,HAYDEN CHRISTENSEN,LIFE AS A HOUSE,FALSE,TRUE,White
1188,4485,2002 - 8th Annual,MALE SUPPORTING ROLE,IAN McKELLEN,LORD OF THE RINGS: THE FELLOWSHIP OF THE RING,TRUE,TRUE,White
1189,5042,1999 - 5th Annual,MALE LEAD ROLE,IAN McKELLEN,GODS AND MONSTERS,FALSE,TRUE,White
1190,4489,2002 - 8th Annual,MALE TV MOVIE OR MINISERIES,GREGORY HINES,BOJANGLES,FALSE,TRUE,Black
1191,4632,2001 - 7th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,FALSE,TRUE,White
1192,4827,2000 - 6th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,FALSE,TRUE,White
1193,5005,1999 - 5th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,FALSE,TRUE,White
1194,5187,1998 - 4th Annual,FEMALE COMEDY SERIES,CALISTA FLOCKHART,ALLY MCBEAL,FALSE,TRUE,White
1195,4633,2001 - 7th Annual,FEMALE COMEDY SERIES,JANE KACZMARECK,MALCOLM IN THE MIDDLE,FALSE,TRUE,White
1196,4639,2001 - 7th Annual,FEMALE DRAMA SERIES,SELA WARD,ONCE AND AGAIN,FALSE,TRUE,White
1197,5548,1996 - 2nd Annual,FEMALE DRAMA SERIES,SELA WARD,SISTERS,FALSE,TRUE,White
1198,5561,1996 - 2nd Annual,FEMALE TV MOVIE OR MINISERIES,SELA WARD,ALMOST GOLDEN:THE JESSICA SAVITCH STORY,FALSE,TRUE,White
1199,4642,2001 - 7th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,FALSE,TRUE,White
1200,4836,2000 - 6th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,FALSE,TRUE,White
1201,5014,1999 - 5th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,FALSE,TRUE,White
1202,5195,1998 - 4th Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,FALSE,TRUE,White
1203,5366,1997 - 3rd Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,TRUE,TRUE,White
1204,5549,1996 - 2nd Annual,FEMALE DRAMA SERIES,GILLIAN ANDERSON,THE X-FILES,TRUE,TRUE,White
1205,4643,2001 - 7th Annual,FEMALE LEAD ROLE,JULIETTE BINOCHE,CHOCOLAT,FALSE,TRUE,White
1206,5375,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,JULIETTE BINOCHE,THE ENGLISH PATENT,FALSE,TRUE,White
1207,4649,2001 - 7th Annual,FEMALE SUPPORTING ROLE,KATE HUDSON,ALMOST FAMOUS,FALSE,TRUE,White
1208,4650,2001 - 7th Annual,FEMALE SUPPORTING ROLE,JULIE WALTERS,BILLY ELLIOT,FALSE,TRUE,White
1209,4653,2001 - 7th Annual,FEMALE TV MOVIE OR MINISERIES,ELIZABETH FRANZ,ARTHUR MILLER'S DEATH OF A SALESMAN,FALSE,TRUE,White
1210,4659,2001 - 7th Annual,MALE COMEDY SERIES,PETER MACNICOL,ALLY MCBEAL,FALSE,TRUE,White
1211,4853,2000 - 6th Annual,MALE COMEDY SERIES,PETER MACNICOL,ALLY MCBEAL,FALSE,TRUE,White
1212,5031,1999 - 5th Annual,MALE COMEDY SERIES,PETER MACNICOL,ALLY MCBEAL,FALSE,TRUE,White
1213,4664,2001 - 7th Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,FALSE,TRUE,White
1214,5036,1999 - 5th Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,FALSE,TRUE,White
1215,5219,1998 - 4th Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,TRUE,TRUE,White
1216,5389,1997 - 3rd Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,FALSE,TRUE,White
1217,5571,1996 - 2nd Annual,MALE DRAMA SERIES,ANTHONY EDWARDS,ER,TRUE,TRUE,White
1218,4666,2001 - 7th Annual,MALE DRAMA SERIES,TIM DALY,THE FUGITIVE,FALSE,TRUE,White
1219,4669,2001 - 7th Annual,MALE LEAD ROLE,JAMIE BELL,BILLY ELLIOT,FALSE,TRUE,White
1220,4679,2001 - 7th Annual,MALE TV MOVIE OR MINISERIES,BRIAN DENNEHY,ARTHUR MILLER'S DEATH OF A SALESMAN,TRUE,TRUE,White
1221,4682,2001 - 7th Annual,MALE TV MOVIE OR MINISERIES,DANNY GLOVER,FREEDOM SONG,FALSE,TRUE,Black
1222,4684,2001 - 7th Annual,MALE TV MOVIE OR MINISERIES,BRIAN COX,NUREMBERG,FALSE,TRUE,White
1223,4828,2000 - 6th Annual,FEMALE COMEDY SERIES,LUCY LIU,ALLY MCBEAL,FALSE,TRUE,Asian
1224,4832,2000 - 6th Annual,FEMALE DRAMA SERIES,ANNIE POTTS,ANY DAY NOW,FALSE,TRUE,White
1225,5010,1999 - 5th Annual,FEMALE DRAMA SERIES,ANNIE POTTS,ANY DAY NOW,FALSE,TRUE,White
1226,4835,2000 - 6th Annual,FEMALE DRAMA SERIES,NANCY MARCHAND,THE SOPRANOS,FALSE,TRUE,White
1227,4844,2000 - 6th Annual,FEMALE SUPPORTING ROLE,CHLOË SEVIGNY,BOYS DON'T CRY,FALSE,TRUE,White
1228,4852,2000 - 6th Annual,LIFE ACHIEVEMENT,OSSIE DAVIS,,TRUE,TRUE,Black
1229,4857,2000 - 6th Annual,MALE COMEDY SERIES,MICHAEL J. FOX,SPIN CITY,TRUE,TRUE,White
1230,5035,1999 - 5th Annual,MALE COMEDY SERIES,MICHAEL J. FOX,SPIN CITY,TRUE,TRUE,White
1231,4859,2000 - 6th Annual,MALE DRAMA SERIES,RICK SCHRODER,NYPD BLUE,FALSE,TRUE,White
1232,4865,2000 - 6th Annual,MALE LEAD ROLE,JIM CARREY,MAN ON THE MOON,FALSE,TRUE,White
1233,4869,2000 - 6th Annual,MALE SUPPORTING ROLE,TOM CRUISE,MAGNOLIA,FALSE,TRUE,White
1234,5394,1997 - 3rd Annual,MALE LEAD ROLE,TOM CRUISE,JERRY MAGUIRE,FALSE,TRUE,White
1235,4870,2000 - 6th Annual,MALE SUPPORTING ROLE,MICHAEL CAINE,THE CIDER HOUSE RULES,TRUE,TRUE,White
1236,4871,2000 - 6th Annual,MALE SUPPORTING ROLE,MICHAEL CLARKE DUNCAN,THE GREEN MILE,FALSE,TRUE,Black
1237,4872,2000 - 6th Annual,MALE SUPPORTING ROLE,HALEY JOEL OSMENT,THE SIXTH SENSE,FALSE,TRUE,White
1238,4874,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,GEORGE C. SCOTT,INHERIT THE WIND,FALSE,TRUE,White
1239,5234,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,GEORGE C. SCOTT,12 ANGRY MEN,FALSE,TRUE,White
1240,4876,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,JACK LEMMON,OPRAH WINFREY PRESENTS: TUESDAYS WITH MORRIE,TRUE,TRUE,White
1241,5235,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,JACK LEMMON,12 ANGRY MEN,FALSE,TRUE,White
1242,5729,1989,LIFE ACHIEVEMENT,JACK LEMMON,,TRUE,TRUE,White
1243,4877,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,PETER FONDA,THE PASSION OF AYN RAND,FALSE,TRUE,White
1244,5227,1998 - 4th Annual,MALE LEAD ROLE,PETER FONDA,ULEE'S GOLD,FALSE,TRUE,White
1245,5006,1999 - 5th Annual,FEMALE COMEDY SERIES,AMY PIETZ,CAROLINE IN THE CITY,FALSE,TRUE,White
1246,5013,1999 - 5th Annual,FEMALE DRAMA SERIES,KIM DELANEY,NYPD BLUE,FALSE,TRUE,White
1247,5194,1998 - 4th Annual,FEMALE DRAMA SERIES,KIM DELANEY,NYPD BLUE,FALSE,TRUE,White
1248,5365,1997 - 3rd Annual,FEMALE DRAMA SERIES,KIM DELANEY,NYPD BLUE,FALSE,TRUE,White
1249,5017,1999 - 5th Annual,FEMALE LEAD ROLE,JANE HORROCKS,LITTLE VOICE,FALSE,TRUE,White
1250,5019,1999 - 5th Annual,FEMALE LEAD ROLE,GWYNETH PALTROW,SHAKESPEARE IN LOVE,TRUE,TRUE,White
1251,5020,1999 - 5th Annual,FEMALE SUPPORTING ROLE,LYNN REDGRAVE,GODS AND MONSTERS,FALSE,TRUE,White
1252,5021,1999 - 5th Annual,FEMALE SUPPORTING ROLE,RACHEL GRIFFITHS,HILARY AND JACKIE,FALSE,TRUE,White
1253,5022,1999 - 5th Annual,FEMALE SUPPORTING ROLE,BRENDA BLETHYN,LITTLE VOICE,FALSE,TRUE,White
1254,5370,1997 - 3rd Annual,FEMALE LEAD ROLE,BRENDA BLETHYN,SECRETS & LIES,FALSE,TRUE,White
1255,5025,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,MARY STEENBURGEN,ABOUT SARAH,FALSE,TRUE,White
1256,5026,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,OLYMPIA DUKAKIS,ARMISTEAD MAUPIN'S MORE TALES OF CITY,FALSE,TRUE,White
1257,5028,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,ANN-MARGRET ,LIFE OF THE PARTY: THE PAMELA HARRIMAN STORY,FALSE,TRUE,White
1258,5030,1999 - 5th Annual,LIFE ACHIEVEMENT,SIDNEY POITIER,,TRUE,TRUE,Black
1259,5238,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,SIDNEY POITIER,MANDELA AND DE KLERK,FALSE,TRUE,Black
1260,5034,1999 - 5th Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,FALSE,TRUE,White
1261,5217,1998 - 4th Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,FALSE,TRUE,White
1262,5387,1997 - 3rd Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,FALSE,TRUE,White
1263,5569,1996 - 2nd Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,FALSE,TRUE,White
1264,5703,1995 - 1st Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,TRUE,TRUE,White
1265,5037,1999 - 5th Annual,MALE DRAMA SERIES,SAM WATERSTON,LAW & ORDER,TRUE,TRUE,White
