id,year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
1618,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Rosemary Harris,Tom & Viv,FALSE,white,white
1619,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,The Madness of King George,FALSE,white,white
1620,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Uma Thurman,Pulp Fiction,FALSE,white,white
1621,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Jennifer Tilly,Bullets over Broadway,FALSE,white,white
1622,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Bullets over Broadway,TRUE,white,white
1623,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Joan Allen,Nixon,FALSE,white,white
1624,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Kathleen Quinlan,Apollo 13,FALSE,white,white
1625,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mira Sorvino,Mighty Aphrodite,TRUE,white,white
1626,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mare Winningham,Georgia,FALSE,white,white
1627,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Sense and Sensibility,FALSE,white,white
1628,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Joan Allen,The Crucible,FALSE,white,white
1629,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Lauren Bacall,The Mirror Has Two Faces,FALSE,white,white
1630,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Juliette Binoche,The English Patient,TRUE,white,white
1631,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Barbara Hershey,The Portrait of a Lady,FALSE,white,white
1632,1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Marianne Jean-Baptiste,Secrets & Lies,FALSE,black,black
1633,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Kim Basinger,L.A. Confidential,TRUE,white,white
1634,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,In & Out,FALSE,white,white
1635,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Minnie Driver,Good Will Hunting,FALSE,white,white
1636,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,Boogie Nights,FALSE,white,white
1637,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Gloria Stuart,Titanic,FALSE,white,white
1638,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Primary Colors,FALSE,white,white
1639,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,FALSE,white,white
1640,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,TRUE,white,white
1641,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Rachel Griffiths,Hilary and Jackie,FALSE,white,white
1642,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Lynn Redgrave,Gods and Monsters,FALSE,white,white
1643,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Toni Collette,The Sixth Sense,FALSE,white,white
1644,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",TRUE,white,white
1645,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,FALSE,white,white
1646,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,FALSE,white,white
1647,1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Chloë Sevigny,Boys Don't Cry,FALSE,white,white
1648,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,FALSE,white,white
1649,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,TRUE,white,white
1650,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,FALSE,white,white
1651,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,FALSE,white,white
1652,2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,FALSE,white,white
1653,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,A Beautiful Mind,TRUE,white,white
1654,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,FALSE,white,white
1655,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Gosford Park,FALSE,white,white
1656,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,FALSE,white,white
1657,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,FALSE,white,white
1658,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,FALSE,white,white
1659,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,FALSE,white,white
1660,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,FALSE,black,black
1661,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,FALSE,white,white
1662,2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,TRUE,white,white
1663,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,FALSE,Middle-Eastern,other
1664,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,FALSE,white,white
1665,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Mystic River,FALSE,white,white
1666,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,FALSE,white,white
1667,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,TRUE,white,white
1668,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,TRUE,white,white
1669,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,FALSE,white,white
1670,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Virginia Madsen,Sideways,FALSE,white,white
1671,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Sophie Okonedo,Hotel Rwanda,FALSE,black,black
1672,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Natalie Portman,Closer,FALSE,white,white
1673,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,FALSE,white,white
1674,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Capote,FALSE,white,white
1675,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,FALSE,white,white
1676,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,TRUE,white,white
1677,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,FALSE,white,white
1678,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,FALSE,hispanic,hispanic
1679,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,FALSE,white,white
1680,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,FALSE,white,white
1681,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,TRUE,black,black
1682,2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,FALSE,asian,asian
1683,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,I'm Not There,FALSE,white,white
1684,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Ruby Dee,American Gangster,FALSE,black,black
1685,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,FALSE,white,white
1686,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Amy Ryan,Gone Baby Gone,FALSE,white,white
1687,2007,2008,80,ACTRESS IN A SUPPORTING ROLE,Tilda Swinton,Michael Clayton,TRUE,white,white
1688,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,FALSE,white,white
1689,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,TRUE,white,white
1690,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,FALSE,black,black
1691,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Taraji P. Henson,The Curious Case of Benjamin Button,FALSE,black,black
1692,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,The Wrestler,FALSE,white,white
1693,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,FALSE,white,white
1694,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Vera Farmiga,Up in the Air,FALSE,white,white
1695,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Maggie Gyllenhaal,Crazy Heart,FALSE,white,white
1696,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Anna Kendrick,Up in the Air,FALSE,white,white
1697,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,TRUE,black,black
1698,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Fighter,FALSE,white,white
1699,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Helena Bonham Carter,The King's Speech,FALSE,white,white
1700,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,The Fighter,TRUE,white,white
1701,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Hailee Steinfeld,True Grit,FALSE,white,white
1702,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Animal Kingdom,FALSE,white,white
1703,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Bérénice Bejo,The Artist,FALSE,hispanic,hispanic
1704,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Jessica Chastain,The Help,FALSE,white,white
1705,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Melissa McCarthy,Bridesmaids,FALSE,white,white
1706,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Janet McTeer,Albert Nobbs,FALSE,white,white
1707,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Help,TRUE,black,black
1708,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Master,FALSE,white,white
1709,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Sally Field,Lincoln,FALSE,white,white
1710,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Anne Hathaway,Les Misérables,TRUE,white,white
1711,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Helen Hunt,The Sessions,FALSE,white,white
1712,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Silver Linings Playbook,FALSE,white,white
1713,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Sally Hawkins,Blue Jasmine,FALSE,white,white
1714,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Jennifer Lawrence,American Hustle,FALSE,white,white
1715,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Lupita Nyong'o,12 Years a Slave,TRUE,black,black
1716,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,August: Osage County,FALSE,white,white
1717,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,June Squibb,Nebraska,FALSE,white,white
1718,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Patricia Arquette,Boyhood,TRUE,white,white
1719,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Wild,FALSE,white,white
1720,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,The Imitation Game,FALSE,white,white
1721,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),FALSE,white,white
1722,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Into the Woods,FALSE,white,white
1723,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Jennifer Jason Leigh,The Hateful Eight,FALSE,white,white
1724,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rooney Mara,Carol,FALSE,white,white
1725,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rachel McAdams,Spotlight,FALSE,white,white
1726,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Alicia Vikander,The Danish Girl,TRUE,white,white
1727,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Steve Jobs,FALSE,white,white
1728,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,TRUE,black,black
1729,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Naomie Harris,Moonlight,FALSE,black,black
1730,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Nicole Kidman,Lion,FALSE,white,white
1731,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,Hidden Figures,FALSE,black,black
1732,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,FALSE,white,white
1733,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Mary J. Blige,Mudbound,FALSE,black,black
1734,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Allison Janney,"I, Tonya",TRUE,white,white
1735,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Lesley Manville,Phantom Thread,FALSE,white,white
1736,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Laurie Metcalf,Lady Bird,FALSE,white,white
1737,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Shape of Water,FALSE,black,black
1738,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,FALSE,white,white
1739,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Marina de Tavira,Roma,FALSE,hispanic,hispanic
1740,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Regina King,If Beale Street Could Talk,TRUE,black,black
1741,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Emma Stone,The Favourite,FALSE,white,white
1742,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Favourite,FALSE,white,white
1743,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Richard Jewell,FALSE,white,white
1744,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Marriage Story,TRUE,white,white
1745,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Scarlett Johansson,Jojo Rabbit,FALSE,white,white
1746,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Florence Pugh,Little Women,FALSE,white,white
1747,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,FALSE,white,white
1748,1928,1929,2,DIRECTING,Lionel Barrymore,Madame X,FALSE,white,white
1749,1928,1929,2,DIRECTING,Harry Beaumont,The Broadway Melody,FALSE,white,white
1750,1928,1929,2,DIRECTING,Irving Cummings,In Old Arizona,FALSE,white,white
1751,1928,1929,2,DIRECTING,Frank Lloyd,The Divine Lady,TRUE,white,white
1752,1928,1929,2,DIRECTING,Frank Lloyd,Drag;,FALSE,white,white
1753,1928,1929,2,DIRECTING,Ernst Lubitsch,The Patriot,FALSE,white,white
1754,1929,1930,3,DIRECTING,Clarence Brown,Anna Christie;,FALSE,white,white
1755,1929,1930,3,DIRECTING,Robert Leonard,The Divorcee,FALSE,white,white
1756,1929,1930,3,DIRECTING,Ernst Lubitsch,The Love Parade,FALSE,white,white
1757,1929,1930,3,DIRECTING,Lewis Milestone,All Quiet on the Western Front,TRUE,white,white
1758,1929,1930,3,DIRECTING,King Vidor,Hallelujah,FALSE,white,white
1759,1930,1931,4,DIRECTING,Wesley Ruggles,Cimarron,FALSE,white,white
1760,1930,1931,4,DIRECTING,Clarence Brown,A Free Soul,FALSE,white,white
1761,1930,1931,4,DIRECTING,Lewis Milestone,The Front Page,FALSE,white,white
1762,1930,1931,4,DIRECTING,Josef Von Sternberg,Morocco,FALSE,white,white
1763,1930,1931,4,DIRECTING,Norman Taurog,Skippy,TRUE,white,white
1764,1931,1932,5,DIRECTING,Frank Borzage,Bad Girl,TRUE,white,white
1765,1931,1932,5,DIRECTING,King Vidor,The Champ,FALSE,white,white
1766,1931,1932,5,DIRECTING,Josef Von Sternberg,Shanghai Express,FALSE,white,white
1767,1932,1933,6,DIRECTING,Frank Lloyd,Cavalcade,TRUE,white,white
1768,1932,1933,6,DIRECTING,Frank Capra,Lady for a Day,FALSE,white,white
1769,1932,1933,6,DIRECTING,George Cukor,Little Women,FALSE,white,white
1770,1934,1935,7,DIRECTING,Frank Capra,It Happened One Night,TRUE,white,white
1771,1934,1935,7,DIRECTING,Victor Schertzinger,One Night of Love,FALSE,white,white
1772,1934,1935,7,DIRECTING,W. S. Van Dyke,The Thin Man,FALSE,white,white
1773,1935,1936,8,DIRECTING,Michael Curtiz,Captain Blood,FALSE,white,white
1774,1935,1936,8,DIRECTING,John Ford,The Informer,TRUE,white,white
1775,1935,1936,8,DIRECTING,Henry Hathaway,The Lives of a Bengal Lancer,FALSE,white,white
1776,1935,1936,8,DIRECTING,Frank Lloyd,Mutiny on the Bounty,FALSE,white,white
1777,1936,1937,9,DIRECTING,William Wyler,Dodsworth,FALSE,white,white
1778,1936,1937,9,DIRECTING,Robert Z. Leonard,The Great Ziegfeld,FALSE,white,white
1779,1936,1937,9,DIRECTING,Frank Capra,Mr. Deeds Goes to Town,TRUE,white,white
1780,1936,1937,9,DIRECTING,Gregory La Cava,My Man Godfrey,FALSE,white,white
1781,1936,1937,9,DIRECTING,W. S. Van Dyke,San Francisco,FALSE,white,white
1782,1937,1938,10,DIRECTING,Leo McCarey,The Awful Truth,TRUE,white,white
1783,1937,1938,10,DIRECTING,Sidney Franklin,The Good Earth,FALSE,white,white
1784,1937,1938,10,DIRECTING,William Dieterle,The Life of Emile Zola,FALSE,white,white
1785,1937,1938,10,DIRECTING,Gregory La Cava,Stage Door,FALSE,white,white
1786,1937,1938,10,DIRECTING,William Wellman,A Star Is Born,FALSE,white,white
1787,1938,1939,11,DIRECTING,Michael Curtiz,Angels with Dirty Faces,FALSE,white,white
1788,1938,1939,11,DIRECTING,Norman Taurog,Boys Town,FALSE,white,white
1789,1938,1939,11,DIRECTING,King Vidor,The Citadel,FALSE,white,white
1790,1938,1939,11,DIRECTING,Michael Curtiz,Four Daughters,FALSE,white,white
1791,1938,1939,11,DIRECTING,Frank Capra,You Can't Take It with You,TRUE,white,white
1792,1939,1940,12,DIRECTING,Victor Fleming,Gone with the Wind,TRUE,white,white
1793,1939,1940,12,DIRECTING,Sam Wood,"Goodbye, Mr. Chips",FALSE,white,white
1794,1939,1940,12,DIRECTING,Frank Capra,Mr. Smith Goes to Washington,FALSE,white,white
1795,1939,1940,12,DIRECTING,John Ford,Stagecoach,FALSE,white,white
1796,1939,1940,12,DIRECTING,William Wyler,Wuthering Heights,FALSE,white,white
1797,1940,1941,13,DIRECTING,John Ford,The Grapes of Wrath,TRUE,white,white
1798,1940,1941,13,DIRECTING,Sam Wood,Kitty Foyle,FALSE,white,white
1799,1940,1941,13,DIRECTING,William Wyler,The Letter,FALSE,white,white
1800,1940,1941,13,DIRECTING,George Cukor,The Philadelphia Story,FALSE,white,white
1801,1940,1941,13,DIRECTING,Alfred Hitchcock,Rebecca,FALSE,white,white
1802,1941,1942,14,DIRECTING,Orson Welles,Citizen Kane,FALSE,white,white
1803,1941,1942,14,DIRECTING,Alexander Hall,Here Comes Mr. Jordan,FALSE,white,white
1804,1941,1942,14,DIRECTING,John Ford,How Green Was My Valley,TRUE,white,white
1805,1941,1942,14,DIRECTING,William Wyler,The Little Foxes,FALSE,white,white
1806,1941,1942,14,DIRECTING,Howard Hawks,Sergeant York,FALSE,white,white
1807,1942,1943,15,DIRECTING,Sam Wood,Kings Row,FALSE,white,white
1808,1942,1943,15,DIRECTING,William Wyler,Mrs. Miniver,TRUE,white,white
1809,1942,1943,15,DIRECTING,Mervyn LeRoy,Random Harvest,FALSE,white,white
1810,1942,1943,15,DIRECTING,John Farrow,Wake Island,FALSE,white,white
1811,1942,1943,15,DIRECTING,Michael Curtiz,Yankee Doodle Dandy,FALSE,white,white
1812,1943,1944,16,DIRECTING,Michael Curtiz,Casablanca,TRUE,white,white
1813,1943,1944,16,DIRECTING,Ernst Lubitsch,Heaven Can Wait,FALSE,white,white
1814,1943,1944,16,DIRECTING,Clarence Brown,The Human Comedy,FALSE,white,white
1815,1943,1944,16,DIRECTING,George Stevens,The More the Merrier,FALSE,white,white
1816,1943,1944,16,DIRECTING,Henry King,The Song of Bernadette,FALSE,white,white
1817,1944,1945,17,DIRECTING,Billy Wilder,Double Indemnity,FALSE,white,white
1818,1944,1945,17,DIRECTING,Leo McCarey,Going My Way,TRUE,white,white
1819,1944,1945,17,DIRECTING,Otto Preminger,Laura,FALSE,white,white
1820,1944,1945,17,DIRECTING,Alfred Hitchcock,Lifeboat,FALSE,white,white
1821,1944,1945,17,DIRECTING,Henry King,Wilson,FALSE,white,white
1822,1945,1946,18,DIRECTING,Leo McCarey,The Bells of St. Mary's,FALSE,white,white
1823,1945,1946,18,DIRECTING,Billy Wilder,The Lost Weekend,TRUE,white,white
1824,1945,1946,18,DIRECTING,Clarence Brown,National Velvet,FALSE,white,white
1825,1945,1946,18,DIRECTING,Jean Renoir,The Southerner,FALSE,white,white
1826,1945,1946,18,DIRECTING,Alfred Hitchcock,Spellbound,FALSE,white,white
1827,1946,1947,19,DIRECTING,William Wyler,The Best Years of Our Lives,TRUE,white,white
1828,1946,1947,19,DIRECTING,David Lean,Brief Encounter,FALSE,white,white
1829,1946,1947,19,DIRECTING,Frank Capra,It's a Wonderful Life,FALSE,white,white
1830,1946,1947,19,DIRECTING,Robert Siodmak,The Killers,FALSE,white,white
1831,1946,1947,19,DIRECTING,Clarence Brown,The Yearling,FALSE,white,white
1832,1947,1948,20,DIRECTING,Henry Koster,The Bishop's Wife,FALSE,white,white
1833,1947,1948,20,DIRECTING,Edward Dmytryk,Crossfire,FALSE,white,white
1834,1947,1948,20,DIRECTING,George Cukor,A Double Life,FALSE,white,white
1835,1947,1948,20,DIRECTING,Elia Kazan,Gentleman's Agreement,TRUE,white,white
1836,1947,1948,20,DIRECTING,David Lean,Great Expectations,FALSE,white,white
1837,1948,1949,21,DIRECTING,Laurence Olivier,Hamlet,FALSE,white,white
1838,1948,1949,21,DIRECTING,Jean Negulesco,Johnny Belinda,FALSE,white,white
1839,1948,1949,21,DIRECTING,Fred Zinnemann,The Search,FALSE,white,white
1840,1948,1949,21,DIRECTING,Anatole Litvak,The Snake Pit,FALSE,white,white
1841,1948,1949,21,DIRECTING,John Huston,The Treasure of the Sierra Madre,TRUE,white,white
1842,1949,1950,22,DIRECTING,Robert Rossen,All the King's Men,FALSE,white,white
1843,1949,1950,22,DIRECTING,William A. Wellman,Battleground,FALSE,white,white
1844,1949,1950,22,DIRECTING,Carol Reed,The Fallen Idol,FALSE,white,white
1845,1949,1950,22,DIRECTING,William Wyler,The Heiress,FALSE,white,white
1846,1949,1950,22,DIRECTING,Joseph L. Mankiewicz,A Letter to Three Wives,TRUE,white,white
1847,1950,1951,23,DIRECTING,Joseph L. Mankiewicz,All about Eve,TRUE,white,white
1848,1950,1951,23,DIRECTING,John Huston,The Asphalt Jungle,FALSE,white,white
1849,1950,1951,23,DIRECTING,George Cukor,Born Yesterday,FALSE,white,white
1850,1950,1951,23,DIRECTING,Billy Wilder,Sunset Blvd.,FALSE,white,white
1851,1950,1951,23,DIRECTING,Carol Reed,The Third Man,FALSE,white,white
1852,1951,1952,24,DIRECTING,John Huston,The African Queen,FALSE,white,white
1853,1951,1952,24,DIRECTING,Vincente Minnelli,An American in Paris,FALSE,white,white
1854,1951,1952,24,DIRECTING,William Wyler,Detective Story,FALSE,white,white
1855,1951,1952,24,DIRECTING,George Stevens,A Place in the Sun,TRUE,white,white
1856,1951,1952,24,DIRECTING,Elia Kazan,A Streetcar Named Desire,FALSE,white,white
1857,1952,1953,25,DIRECTING,Joseph L. Mankiewicz,Five Fingers,FALSE,white,white
1858,1952,1953,25,DIRECTING,Cecil B. DeMille,The Greatest Show on Earth,FALSE,white,white
1859,1952,1953,25,DIRECTING,Fred Zinnemann,High Noon,FALSE,white,white
1860,1952,1953,25,DIRECTING,John Huston,Moulin Rouge,FALSE,white,white
1861,1952,1953,25,DIRECTING,John Ford,The Quiet Man,TRUE,white,white
1862,1953,1954,26,DIRECTING,Fred Zinnemann,From Here to Eternity,TRUE,white,white
1863,1953,1954,26,DIRECTING,Charles Walters,Lili,FALSE,white,white
1864,1953,1954,26,DIRECTING,William Wyler,Roman Holiday,FALSE,white,white
1865,1953,1954,26,DIRECTING,George Stevens,Shane,FALSE,white,white
1866,1953,1954,26,DIRECTING,Billy Wilder,Stalag 17,FALSE,white,white
1867,1954,1955,27,DIRECTING,George Seaton,The Country Girl,FALSE,white,white
1868,1954,1955,27,DIRECTING,William Wellman,The High and the Mighty,FALSE,white,white
1869,1954,1955,27,DIRECTING,Elia Kazan,On the Waterfront,TRUE,white,white
1870,1954,1955,27,DIRECTING,Alfred Hitchcock,Rear Window,FALSE,white,white
1871,1954,1955,27,DIRECTING,Billy Wilder,Sabrina,FALSE,white,white
1872,1955,1956,28,DIRECTING,John Sturges,Bad Day at Black Rock,FALSE,white,white
1873,1955,1956,28,DIRECTING,Elia Kazan,East of Eden,FALSE,white,white
1874,1955,1956,28,DIRECTING,Delbert Mann,Marty,TRUE,white,white
1875,1955,1956,28,DIRECTING,Joshua Logan,Picnic,FALSE,white,white
1876,1955,1956,28,DIRECTING,David Lean,Summertime,FALSE,white,white
1877,1956,1957,29,DIRECTING,Michael Anderson,Around the World in 80 Days,FALSE,white,white
1878,1956,1957,29,DIRECTING,William Wyler,Friendly Persuasion,FALSE,white,white
1879,1956,1957,29,DIRECTING,George Stevens,Giant,TRUE,white,white
1880,1956,1957,29,DIRECTING,Walter Lang,The King and I,FALSE,white,white
1881,1956,1957,29,DIRECTING,King Vidor,War and Peace,FALSE,white,white
1882,1957,1958,30,DIRECTING,David Lean,The Bridge on the River Kwai,TRUE,white,white
1883,1957,1958,30,DIRECTING,Mark Robson,Peyton Place,FALSE,white,white
1884,1957,1958,30,DIRECTING,Joshua Logan,Sayonara,FALSE,white,white
1885,1957,1958,30,DIRECTING,Sidney Lumet,12 Angry Men,FALSE,white,white
1886,1957,1958,30,DIRECTING,Billy Wilder,Witness for the Prosecution,FALSE,white,white
1887,1958,1959,31,DIRECTING,Richard Brooks,Cat on a Hot Tin Roof,FALSE,white,white
1888,1958,1959,31,DIRECTING,Stanley Kramer,The Defiant Ones,FALSE,white,white
1889,1958,1959,31,DIRECTING,Vincente Minnelli,Gigi,TRUE,white,white
1890,1958,1959,31,DIRECTING,Robert Wise,I Want to Live!,FALSE,white,white
1891,1958,1959,31,DIRECTING,Mark Robson,The Inn of the Sixth Happiness,FALSE,white,white
1892,1959,1960,32,DIRECTING,William Wyler,Ben-Hur,TRUE,white,white
1893,1959,1960,32,DIRECTING,George Stevens,The Diary of Anne Frank,FALSE,white,white
1894,1959,1960,32,DIRECTING,Fred Zinnemann,The Nun's Story,FALSE,white,white
1895,1959,1960,32,DIRECTING,Jack Clayton,Room at the Top,FALSE,white,white
1896,1959,1960,32,DIRECTING,Billy Wilder,Some Like It Hot,FALSE,white,white
1897,1960,1961,33,DIRECTING,Billy Wilder,The Apartment,TRUE,white,white
1898,1960,1961,33,DIRECTING,Jules Dassin,Never on Sunday,FALSE,white,white
